backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_heron,118,surface,mwpm,7,21,100000,real_heron_1_1.5,,0.012900,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,28,100000,real_heron_1_0.5,,0.019090,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,35,100000,real_heron_1_0.25,,0.018230,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,21,100000,real_heron_1_2.0,,0.013570,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,28,100000,real_heron_1_0.75,,0.019700,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,35,100000,real_heron_1_0.5,,0.017910,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,28,100000,real_heron_1_1.0,,0.019890,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,35,100000,real_heron_1_0.75,,0.018900,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,28,100000,real_heron_1_1.5,,0.020700,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,35,100000,real_heron_1_1.0,,0.019220,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,28,100000,real_heron_1_2.0,,0.021790,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,35,100000,real_heron_1_1.5,,0.020040,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,35,100000,real_heron_1_2.0,,0.020700,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_0.25_1,,0.052770,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_0.25_1,,0.075930,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_0.25_1,,0.099070,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_0.5_1,,0.055400,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_0.25_1,,0.135730,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_0.25_1,,0.165650,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_1.0_1,,0.059810,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_0.5_1,,0.078640,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_0.5_1,,0.103110,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,50,100000,real_heron_0.25_1,,0.031290,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_0.25_1,,0.200030,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_2.0_1,,0.071560,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_1.0_1,,0.085080,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_0.5_1,,0.140650,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,75,100000,real_heron_0.25_1,,0.040920,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_0.5_1,,0.171920,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_1.0_1,,0.111460,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_4.0_1,,0.100080,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_2.0_1,,0.099690,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_1_0.25,,0.059190,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,50,100000,real_heron_0.5_1,,0.032980,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_0.5_1,,0.206090,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_1.0_1,,0.147970,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,100,100000,real_heron_0.25_1,,0.060900,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_2.0_1,,0.127190,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_1_0.5,,0.059540,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_1.0_1,,0.181430,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,50,100000,real_heron_0.25_1,,0.016210,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_4.0_1,,0.131480,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_1_0.75,,0.058940,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,125,100000,real_heron_0.25_1,,0.080080,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_1_1.0,,0.059720,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,75,100000,real_heron_0.5_1,,0.043580,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_2.0_1,,0.167750,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_1_0.25,,0.083310,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,50,100000,real_heron_1.0_1,,0.038260,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_1.0_1,,0.217160,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_1_1.5,,0.061370,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_4.0_1,,0.162590,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,150,100000,real_heron_0.25_1,,0.086370,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_1_0.5,,0.083690,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_2.0_1,,0.199670,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,50,100000,real_heron_1_2.0,,0.061780,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,75,100000,real_heron_0.25_1,,0.023570,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_1_0.25,,0.109040,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_1_0.75,,0.085090,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,100,100000,real_heron_0.5_1,,0.066000,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_4.0_1,,0.203430,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_1_1.0,,0.085640,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_1_0.5,,0.110070,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,200,100000,real_heron_0.25_1,,0.108270,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,75,100000,real_heron_1.0_1,,0.049160,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,50,100000,real_heron_2.0_1,,0.050960,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_2.0_1,,0.236660,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_1_1.5,,0.085570,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,50,100000,real_heron_0.5_1,,0.017910,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_1_0.75,,0.109560,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_1_0.25,,0.146890,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_4.0_1,,0.235700,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,100,100000,real_heron_0.25_1,,0.026660,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,75,100000,real_heron_1_2.0,,0.087000,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,125,100000,real_heron_0.5_1,,0.085230,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_1_1.0,,0.110800,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_1_0.5,,0.146590,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_1_0.25,,0.178770,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_1_1.5,,0.112120,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,150,100000,real_heron_0.5_1,,0.091450,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_1_0.75,,0.148390,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,125,100000,real_heron_0.25_1,,0.032120,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,100,100000,real_heron_1.0_1,,0.073730,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,50,100000,real_heron_4.0_1,,0.084570,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,75,100000,real_heron_2.0_1,,0.062080,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_4.0_1,,0.278250,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,100,100000,real_heron_1_2.0,,0.113170,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_1_0.5,,0.179910,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_1_1.0,,0.149890,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,75,100000,real_heron_0.5_1,,0.026310,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,50,100000,real_heron_1.0_1,,0.021720,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_1_0.75,,0.180320,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,50,100000,real_heron_1_0.25,,0.037350,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_1_0.25,,0.213480,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_1_1.5,,0.150910,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,150,100000,real_heron_0.25_1,,0.042510,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,125,100000,real_heron_1.0_1,,0.096860,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_1_1.0,,0.181200,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,125,100000,real_heron_1_2.0,,0.152800,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,200,100000,real_heron_0.5_1,,0.114120,N/A,N/A,N/A
