backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_0.25,,0.014390,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_0.5,,0.014290,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,50,100000,real_flamingo_4.0_1,,0.063770,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_0.75,,0.015190,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_1.0_1,,0.009160,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_2.0_1,,0.014520,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_1.0,,0.014990,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,50,100000,real_flamingo_1_0.25,,0.024210,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_1.5,,0.014370,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,50,100000,real_flamingo_1_0.5,,0.024470,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_2.0,,0.014590,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,50,100000,real_flamingo_1_0.75,,0.024210,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_2.0_1,,0.015040,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_4.0_1,,0.039430,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,50,100000,real_flamingo_1_1.0,,0.024310,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,50,100000,real_flamingo_1_1.5,,0.025040,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_0.25,,0.008160,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,50,100000,real_flamingo_1_2.0,,0.025020,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_0.5,,0.008730,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_4.0_1,,0.038310,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_0.75,,0.008610,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_1_0.25,,0.009110,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_1.0,,0.008560,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_1.5,,0.008950,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_1_0.5,,0.009230,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_2.0,,0.008530,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_1_0.75,,0.008750,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_1_1.0,,0.009050,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_1_1.5,,0.009210,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,50,100000,real_flamingo_1_2.0,,0.009270,N/A,N/A,N/A
